"","Customer ID","Gender","Age","Income (USD/Month)","Transactions","Total Charged","Average Charged","Average KM Travelled","City","Prefered Company"
"18760",20031,"Female",64,23176,4,785.63,196.4075,13.0275,"SAN DIEGO CA","Pink Cab"
"18761",20032,"Female",35,23887,6,2155.35,359.225,23.555,"SAN DIEGO CA","Pink Cab"
"18762",20033,"Male",24,20979,7,2404.84,343.548571428571,23.1085714285714,"SAN DIEGO CA","Yellow Cab"
"18763",20034,"Male",22,6681,9,4112.44,456.937777777778,29.9433333333333,"SAN DIEGO CA","Pink Cab"
"18764",20035,"Male",27,34577,6,1824.57,304.095,23.3183333333333,"SAN DIEGO CA","Pink Cab"
"18765",20036,"Female",47,7381,8,2491.6,311.45,18.475,"SAN DIEGO CA","Pink Cab"
"18766",20037,"Female",37,17916,6,1555.27,259.211666666667,20.32,"SAN DIEGO CA","Pink Cab"
"18767",20038,"Female",35,14012,8,3028.66,378.5825,24.6975,"SAN DIEGO CA","Pink Cab"
"18768",20039,"Male",36,9472,5,1736.97,347.394,23.036,"SAN DIEGO CA","Yellow Cab"
"18769",20040,"Male",34,33207,9,3260.49,362.276666666667,28.2544444444444,"SAN DIEGO CA","Pink Cab"
"18770",20041,"Female",62,12511,8,2800.96,350.12,23.13375,"SAN DIEGO CA","Pink Cab"
"18771",20042,"Female",46,18434,3,1001.81,333.936666666667,22.65,"SAN DIEGO CA","Yellow Cab"
"18772",20043,"Female",29,11404,4,861.08,215.27,15.5925,"SAN DIEGO CA","Pink Cab"
"18773",20044,"Female",31,15752,3,974.75,324.916666666667,25.6133333333333,"SAN DIEGO CA","Pink Cab"
"18774",20045,"Male",32,24522,3,1241.75,413.916666666667,26.5233333333333,"SAN DIEGO CA","Yellow Cab"
"18775",20046,"Male",21,4884,5,2644.67,528.934,33.856,"SAN DIEGO CA","Pink Cab"
"18776",20047,"Female",61,12224,5,1832.06,366.412,24.888,"SAN DIEGO CA","Yellow Cab"
"18777",20048,"Female",25,2678,6,1855.6,309.266666666667,22.775,"SAN DIEGO CA","Pink Cab"
"18778",20049,"Female",35,22677,8,1814.71,226.83875,14.60875,"SAN DIEGO CA","Pink Cab"
"18779",20050,"Female",25,28724,5,2499.47,499.894,33.706,"SAN DIEGO CA","Yellow Cab"
"18780",20051,"Female",22,14069,7,2404.86,343.551428571429,21.2214285714286,"SAN DIEGO CA","Pink Cab"
"18781",20052,"Male",30,7682,8,3464.37,433.04625,28.4425,"SAN DIEGO CA","Pink Cab"
"18782",20053,"Female",39,18993,7,1240.73,177.247142857143,12.4985714285714,"SAN DIEGO CA","Pink Cab"
"18783",20054,"Male",44,5440,5,1631.94,326.388,23.064,"SAN DIEGO CA","Yellow Cab"
"18784",20055,"Female",57,15044,7,2470,352.857142857143,21.6528571428571,"SAN DIEGO CA","Yellow Cab"
"18785",20056,"Female",20,6634,10,2589.29,258.929,16.745,"SAN DIEGO CA","Pink Cab"
"18786",20057,"Male",21,4534,6,1513.48,252.246666666667,15.3983333333333,"SAN DIEGO CA","Pink Cab"
"18787",20058,"Female",27,4438,3,768.93,256.31,19.46,"SAN DIEGO CA","Yellow Cab"
"18788",20059,"Male",29,20514,5,1371.11,274.222,17.678,"SAN DIEGO CA","Pink Cab"
"18789",20060,"Female",57,10106,4,1579.9,394.975,25.16,"SAN DIEGO CA","Yellow Cab"
"18790",20061,"Male",37,2636,8,3117.91,389.73875,22.645,"SAN DIEGO CA","Yellow Cab"
"18791",20062,"Male",39,17150,3,1429.22,476.406666666667,26.7366666666667,"SAN DIEGO CA","Yellow Cab"
"18792",20063,"Female",27,16339,13,5823.68,447.975384615385,28.77,"SAN DIEGO CA","Yellow Cab"
"18793",20064,"Female",27,12160,11,4889.71,444.519090909091,26.7054545454545,"SAN DIEGO CA","Yellow Cab"
"18794",20065,"Female",46,5157,6,2404.3,400.716666666667,25.2533333333333,"SAN DIEGO CA","Yellow Cab"
"18795",20066,"Female",24,24793,9,2775.44,308.382222222222,19.3422222222222,"SAN DIEGO CA","Yellow Cab"
"18796",20067,"Female",39,12036,8,2859.03,357.37875,23.03375,"SAN DIEGO CA","Pink Cab"
"18797",20068,"Female",54,17549,6,2073.2,345.533333333333,17.5033333333333,"SAN DIEGO CA","Yellow Cab"
"18798",20069,"Female",23,23066,6,2433.56,405.593333333333,26.7433333333333,"SAN DIEGO CA","Pink Cab"
"18799",20070,"Female",29,22856,7,2144.24,306.32,22.64,"SAN DIEGO CA","Pink Cab"
"18800",20071,"Female",50,28932,6,1937.89,322.981666666667,22.5216666666667,"SAN DIEGO CA","Pink Cab"
"18801",20072,"Female",46,23944,5,1649.5,329.9,23.16,"SAN DIEGO CA","Yellow Cab"
"18802",20073,"Male",38,16902,8,3101.6,387.7,24.195,"SAN DIEGO CA","Pink Cab"
"18803",20074,"Female",48,18667,6,1610.6,268.433333333333,19.6933333333333,"SAN DIEGO CA","Pink Cab"
"18804",20075,"Female",30,7448,7,3466.74,495.248571428571,30.3742857142857,"SAN DIEGO CA","Yellow Cab"
"18805",20076,"Female",27,5501,5,2588.14,517.628,29.788,"SAN DIEGO CA","Yellow Cab"
"18806",20077,"Female",25,12476,5,1320.9,264.18,18.578,"SAN DIEGO CA","Pink Cab"
"18807",20078,"Male",42,14500,10,3917.02,391.702,25.925,"SAN DIEGO CA","Pink Cab"
"18808",20079,"Male",54,3291,8,3540.92,442.615,28.565,"SAN DIEGO CA","Yellow Cab"
"18809",20080,"Female",62,21706,3,1147.89,382.63,25.43,"SAN DIEGO CA","Yellow Cab"
"18810",20081,"Male",39,16447,4,823.68,205.92,15.6275,"SAN DIEGO CA","Pink Cab"
"18811",20082,"Female",24,10342,5,1586.48,317.296,19.638,"SAN DIEGO CA","Yellow Cab"
"18812",20083,"Male",29,29337,5,1652.05,330.41,24.546,"SAN DIEGO CA","Pink Cab"
"18813",20084,"Male",25,5425,5,1288.42,257.684,17.07,"SAN DIEGO CA","Pink Cab"
"18814",20085,"Male",41,2241,8,3298.75,412.34375,27.0975,"SAN DIEGO CA","Pink Cab"
"18815",20086,"Male",56,6959,9,3252.25,361.361111111111,23.1177777777778,"SAN DIEGO CA","Yellow Cab"
"18816",20087,"Female",36,20942,5,1260.44,252.088,17.432,"SAN DIEGO CA","Pink Cab"
"18817",20088,"Male",28,3407,6,2053.04,342.173333333333,22.97,"SAN DIEGO CA","Pink Cab"
"18818",20089,"Male",27,6894,8,1223.59,152.94875,11.22875,"SAN DIEGO CA","Yellow Cab"
"18819",20090,"Male",64,24366,9,4495.77,499.53,30.3344444444444,"SAN DIEGO CA","Pink Cab"
"18820",20091,"Female",23,16947,4,1029.29,257.3225,14.68,"SAN DIEGO CA","Yellow Cab"
"18821",20092,"Female",39,16676,5,1536.6,307.32,21.72,"SAN DIEGO CA","Pink Cab"
"18822",20093,"Female",54,30701,4,1787.91,446.9775,22.245,"SAN DIEGO CA","Yellow Cab"
"18823",20094,"Female",24,7982,7,1722.24,246.034285714286,15.4014285714286,"SAN DIEGO CA","Pink Cab"
"18824",20095,"Female",35,26878,6,3462.25,577.041666666667,32.8666666666667,"SAN DIEGO CA","Yellow Cab"
"18825",20096,"Male",54,15826,6,1345.29,224.215,15.85,"SAN DIEGO CA","Pink Cab"
"18826",20097,"Male",30,3802,6,1953.5,325.583333333333,20.5166666666667,"SAN DIEGO CA","Yellow Cab"
"18827",20098,"Male",38,18162,3,915.56,305.186666666667,21.6033333333333,"SAN DIEGO CA","Yellow Cab"
"18828",20099,"Female",40,24628,5,1328.71,265.742,18.134,"SAN DIEGO CA","Pink Cab"
"18829",20100,"Male",34,23121,3,1830.02,610.006666666667,40.78,"SAN DIEGO CA","Pink Cab"
"18830",20101,"Female",22,12926,9,3175.61,352.845555555556,23.5366666666667,"SAN DIEGO CA","Pink Cab"
"18831",20102,"Female",54,21581,11,5118.71,465.337272727273,30.3954545454545,"SAN DIEGO CA","Pink Cab"
"18832",20103,"Male",22,15718,9,3330.37,370.041111111111,23.5644444444444,"SAN DIEGO CA","Pink Cab"
"18833",20104,"Male",27,2651,6,1976.23,329.371666666667,21.745,"SAN DIEGO CA","Pink Cab"
"18834",20105,"Female",31,3971,5,2109.59,421.918,24.042,"SAN DIEGO CA","Yellow Cab"
"18835",20106,"Male",38,21083,10,2578.97,257.897,19.954,"SAN DIEGO CA","Pink Cab"
"18836",20107,"Male",53,19327,2,219.73,109.865,6.41,"SAN DIEGO CA","Yellow Cab"
"18837",20108,"Female",21,21927,6,3003.84,500.64,31.525,"SAN DIEGO CA","Yellow Cab"
"18838",20109,"Male",33,34621,2,417.56,208.78,13.98,"SAN DIEGO CA","Pink Cab"
"18839",20110,"Male",36,20995,4,914.76,228.69,14.845,"SAN DIEGO CA","Yellow Cab"
"18840",20111,"Male",31,7842,6,2581.01,430.168333333333,29.6716666666667,"SAN DIEGO CA","Pink Cab"
"18841",20112,"Female",18,8163,5,1458.7,291.74,16.924,"SAN DIEGO CA","Yellow Cab"
"18842",20113,"Male",54,17981,8,2869.46,358.6825,19.83875,"SAN DIEGO CA","Yellow Cab"
"18843",20114,"Female",34,6101,4,1087.4,271.85,18.1475,"SAN DIEGO CA","Yellow Cab"
"18844",20115,"Male",23,7206,7,2632.57,376.081428571429,21.7571428571429,"SAN DIEGO CA","Yellow Cab"
"18845",20116,"Male",34,2455,6,3002.6,500.433333333333,27.41,"SAN DIEGO CA","Yellow Cab"
"18846",20117,"Male",26,14596,3,1302.51,434.17,27.1666666666667,"SAN DIEGO CA","Yellow Cab"
"18847",20118,"Female",36,3506,7,1479.56,211.365714285714,14.4457142857143,"SAN DIEGO CA","Pink Cab"
"18848",20119,"Female",38,6084,4,1720.59,430.1475,25.0275,"SAN DIEGO CA","Pink Cab"
"18849",20120,"Male",51,24714,9,2610.65,290.072222222222,21.7877777777778,"SAN DIEGO CA","Pink Cab"
"18850",20121,"Female",39,20157,4,1165.06,291.265,18.29,"SAN DIEGO CA","Pink Cab"
"18851",20122,"Male",19,9791,5,1167.71,233.542,16.748,"SAN DIEGO CA","Pink Cab"
"18852",20123,"Male",59,17439,3,992.15,330.716666666667,20.56,"SAN DIEGO CA","Yellow Cab"
"18853",20124,"Female",59,10617,8,2789.48,348.685,22.8475,"SAN DIEGO CA","Pink Cab"
"18854",20125,"Male",21,33373,8,3937.07,492.13375,28.62,"SAN DIEGO CA","Yellow Cab"
"18855",20126,"Female",65,16734,9,3532.39,392.487777777778,24.4966666666667,"SAN DIEGO CA","Yellow Cab"
"18856",20127,"Female",44,21893,3,725.39,241.796666666667,13.37,"SAN DIEGO CA","Yellow Cab"
"18857",20128,"Male",31,34501,3,1048.11,349.37,16.6533333333333,"SAN DIEGO CA","Yellow Cab"
"18858",20129,"Male",54,24731,8,2453.11,306.63875,19.34,"SAN DIEGO CA","Yellow Cab"
"18859",20130,"Female",20,17128,6,1226.29,204.381666666667,11.6433333333333,"SAN DIEGO CA","Pink Cab"
"18860",20131,"Male",34,15295,5,1843.69,368.738,25.268,"SAN DIEGO CA","Pink Cab"
"18861",20132,"Female",34,9278,13,4315.61,331.97,20.0784615384615,"SAN DIEGO CA","Yellow Cab"
"18862",20133,"Male",36,18154,9,4122.18,458.02,27.7111111111111,"SAN DIEGO CA","Yellow Cab"
"18863",20134,"Male",28,9540,8,2797.3,349.6625,22.87,"SAN DIEGO CA","Pink Cab"
"18864",20135,"Male",26,21204,4,1128.33,282.0825,18.31,"SAN DIEGO CA","Pink Cab"
"18865",20136,"Male",64,23480,8,3013.68,376.71,23.20125,"SAN DIEGO CA","Pink Cab"
"18866",20137,"Female",20,12672,3,1176.33,392.11,26.63,"SAN DIEGO CA","Pink Cab"
"18867",20138,"Male",47,4900,5,2067.94,413.588,29.442,"SAN DIEGO CA","Pink Cab"
"18868",20139,"Female",35,24193,2,809.27,404.635,20.935,"SAN DIEGO CA","Pink Cab"
"18869",20140,"Male",35,12764,12,4610.96,384.246666666667,24.9066666666667,"SAN DIEGO CA","Pink Cab"
"18870",20141,"Female",26,4737,8,3422.05,427.75625,24.43,"SAN DIEGO CA","Pink Cab"
"18871",20142,"Male",31,16549,6,3167.08,527.846666666667,29.8983333333333,"SAN DIEGO CA","Yellow Cab"
"18872",20143,"Male",19,15394,2,973.32,486.66,31.2,"SAN DIEGO CA","Pink Cab"
"18873",20144,"Male",37,6879,11,3558.2,323.472727272727,22.7009090909091,"SAN DIEGO CA","Yellow Cab"
"18874",20145,"Male",46,10816,3,1232.79,410.93,19.94,"SAN DIEGO CA","Yellow Cab"
"18875",20146,"Male",23,4500,7,3388.3,484.042857142857,29.34,"SAN DIEGO CA","Pink Cab"
"18876",20147,"Female",22,14758,9,3140.16,348.906666666667,25.3366666666667,"SAN DIEGO CA","Pink Cab"
"18877",20148,"Male",24,8214,1,149.6,149.6,13.2,"SAN DIEGO CA","Pink Cab"
"18878",20149,"Male",29,20263,6,1796.2,299.366666666667,20.9983333333333,"SAN DIEGO CA","Pink Cab"
"18879",20150,"Male",57,18171,7,2340.96,334.422857142857,21.6971428571429,"SAN DIEGO CA","Pink Cab"
"18880",20151,"Female",19,32805,5,1326.08,265.216,18.27,"SAN DIEGO CA","Pink Cab"
"18881",20152,"Male",22,31920,6,1866.29,311.048333333333,16.2433333333333,"SAN DIEGO CA","Yellow Cab"
"18882",20153,"Male",31,6884,12,5264.52,438.71,28.8175,"SAN DIEGO CA","Pink Cab"
"18883",20154,"Male",35,34858,10,3855.6,385.56,22.966,"SAN DIEGO CA","Yellow Cab"
"18884",20155,"Female",34,23834,10,2655.48,265.548,17.79,"SAN DIEGO CA","Pink Cab"
"18885",20156,"Male",62,13721,8,2314.69,289.33625,18.44375,"SAN DIEGO CA","Yellow Cab"
"18886",20157,"Female",28,14790,11,3864.9,351.354545454545,24.3754545454545,"SAN DIEGO CA","Pink Cab"
"18887",20158,"Female",23,17999,4,1748.13,437.0325,28.6075,"SAN DIEGO CA","Pink Cab"
"18888",20159,"Female",38,6763,7,2781.59,397.37,28.5142857142857,"SAN DIEGO CA","Pink Cab"
"18889",20160,"Male",54,23717,9,3499.3,388.811111111111,25.3077777777778,"SAN DIEGO CA","Pink Cab"
"18890",20161,"Female",52,16876,8,3009.4,376.175,25.38625,"SAN DIEGO CA","Pink Cab"
"18891",20162,"Male",34,3855,8,3740.61,467.57625,25.53,"SAN DIEGO CA","Pink Cab"
"18892",20163,"Male",36,20361,2,474.49,237.245,12.19,"SAN DIEGO CA","Yellow Cab"
"18893",20164,"Female",30,5323,12,4598.69,383.224166666667,26.4733333333333,"SAN DIEGO CA","Yellow Cab"
"18894",20165,"Male",29,2595,5,1805.36,361.072,23.648,"SAN DIEGO CA","Pink Cab"
"18895",20166,"Male",40,33567,1,401.55,401.55,35.02,"SAN DIEGO CA","Pink Cab"
"18896",20167,"Female",31,12784,8,2590.19,323.77375,22.145,"SAN DIEGO CA","Yellow Cab"
"18897",20168,"Male",47,16583,11,4049.02,368.092727272727,22.2863636363636,"SAN DIEGO CA","Yellow Cab"
"18898",20169,"Male",18,22864,5,1584.15,316.83,19.092,"SAN DIEGO CA","Yellow Cab"
"18899",20170,"Male",33,9455,5,1293.68,258.736,19.378,"SAN DIEGO CA","Pink Cab"
"18900",20171,"Female",29,13227,4,1523.01,380.7525,19.6525,"SAN DIEGO CA","Yellow Cab"
"18901",20172,"Female",26,21314,2,472,236,14.725,"SAN DIEGO CA","Yellow Cab"
"18902",20173,"Female",27,4537,4,1125.81,281.4525,20.89,"SAN DIEGO CA","Pink Cab"
"18903",20174,"Female",25,4911,7,1965.85,280.835714285714,16.7971428571429,"SAN DIEGO CA","Pink Cab"
"18904",20175,"Female",55,19230,3,972.24,324.08,21.69,"SAN DIEGO CA","Pink Cab"
"18905",20176,"Male",59,14944,3,826.79,275.596666666667,15.9,"SAN DIEGO CA","Yellow Cab"
"18906",20177,"Male",19,31640,4,754.15,188.5375,13.525,"SAN DIEGO CA","Pink Cab"
"18907",20178,"Female",45,8954,7,1998.59,285.512857142857,18.3757142857143,"SAN DIEGO CA","Yellow Cab"
"18908",20179,"Female",26,20792,3,1656.26,552.086666666667,37.4733333333333,"SAN DIEGO CA","Yellow Cab"
"18909",20180,"Male",23,10991,9,3105.9,345.1,21.8711111111111,"SAN DIEGO CA","Yellow Cab"
"18910",20181,"Male",18,9308,11,3902.75,354.795454545455,25.15,"SAN DIEGO CA","Pink Cab"
"18911",20182,"Female",64,18038,11,2485.77,225.979090909091,15.7481818181818,"SAN DIEGO CA","Pink Cab"
"18912",20183,"Male",39,15813,6,1787.27,297.878333333333,19.8283333333333,"SAN DIEGO CA","Pink Cab"
"18913",20184,"Male",39,25277,11,3534.02,321.274545454545,22.6809090909091,"SAN DIEGO CA","Yellow Cab"
"18914",20185,"Male",61,11216,7,1802.62,257.517142857143,17.6042857142857,"SAN DIEGO CA","Pink Cab"
"18915",20186,"Male",25,21925,11,3146.36,286.032727272727,18.5290909090909,"SAN DIEGO CA","Pink Cab"
"18916",20187,"Female",40,20873,5,1227.08,245.416,15.46,"SAN DIEGO CA","Yellow Cab"
"18917",20188,"Male",32,3468,4,831.18,207.795,12.665,"SAN DIEGO CA","Yellow Cab"
"18918",20189,"Male",27,18333,4,1439.14,359.785,19.1575,"SAN DIEGO CA","Yellow Cab"
"18919",20190,"Male",42,27025,7,1816.55,259.507142857143,18.4742857142857,"SAN DIEGO CA","Pink Cab"
"18920",20191,"Female",23,17340,3,839.72,279.906666666667,22.2766666666667,"SAN DIEGO CA","Yellow Cab"
"18921",20192,"Male",18,21508,9,3114.88,346.097777777778,23.98,"SAN DIEGO CA","Pink Cab"
"18922",20193,"Female",28,12915,5,2154.72,430.944,29.828,"SAN DIEGO CA","Pink Cab"
"18923",20194,"Female",22,24990,8,2300.35,287.54375,20.9525,"SAN DIEGO CA","Pink Cab"
"18924",20195,"Female",53,9889,11,3252.99,295.726363636364,20.8581818181818,"SAN DIEGO CA","Yellow Cab"
"18925",20196,"Female",37,8761,13,6140.67,472.359230769231,30.5792307692308,"SAN DIEGO CA","Pink Cab"
"18926",20197,"Male",35,11618,3,1037.08,345.693333333333,23.49,"SAN DIEGO CA","Pink Cab"
"18927",20198,"Female",27,4930,6,1897.4,316.233333333333,20.1216666666667,"SAN DIEGO CA","Yellow Cab"
"18928",20199,"Female",61,23081,12,3891.8,324.316666666667,21.1833333333333,"SAN DIEGO CA","Pink Cab"
"18929",20200,"Female",22,7540,10,2559.55,255.955,16.617,"SAN DIEGO CA","Yellow Cab"
"18930",20201,"Male",18,16590,10,2662.69,266.269,16.078,"SAN DIEGO CA","Pink Cab"
"18931",20202,"Male",20,13988,4,2646.63,661.6575,40.9875,"SAN DIEGO CA","Yellow Cab"
"18932",20203,"Female",38,23032,9,3777.03,419.67,28.1,"SAN DIEGO CA","Yellow Cab"
"18933",20204,"Female",28,22993,11,3816.47,346.951818181818,19.4481818181818,"SAN DIEGO CA","Yellow Cab"
"18934",20205,"Female",46,9217,12,4927.37,410.614166666667,25.8208333333333,"SAN DIEGO CA","Yellow Cab"
"18935",20206,"Male",18,24295,9,2123.3,235.922222222222,16.3633333333333,"SAN DIEGO CA","Pink Cab"
"18936",20207,"Female",51,11405,4,1484.69,371.1725,24.385,"SAN DIEGO CA","Yellow Cab"
"18937",20208,"Female",33,23069,8,2409.47,301.18375,20.56,"SAN DIEGO CA","Pink Cab"
"18938",20209,"Male",40,24028,6,1255.77,209.295,17.5083333333333,"SAN DIEGO CA","Pink Cab"
"18939",20210,"Female",43,23200,3,1105.92,368.64,25.8033333333333,"SAN DIEGO CA","Pink Cab"
"18940",20211,"Female",38,9709,9,3213.36,357.04,23.8522222222222,"SAN DIEGO CA","Pink Cab"
"18941",20212,"Female",30,4829,3,540.89,180.296666666667,12.19,"SAN DIEGO CA","Pink Cab"
"18942",20213,"Female",27,15895,5,1450.37,290.074,17.32,"SAN DIEGO CA","Pink Cab"
"18943",20214,"Female",63,7105,6,3240.31,540.051666666667,30.735,"SAN DIEGO CA","Yellow Cab"
"18944",20215,"Female",30,23109,11,2737.4,248.854545454545,16.5372727272727,"SAN DIEGO CA","Pink Cab"
"18945",20216,"Female",61,7336,9,4041.02,449.002222222222,31.9411111111111,"SAN DIEGO CA","Pink Cab"
"18946",20217,"Female",20,34885,4,934.69,233.6725,13.87,"SAN DIEGO CA","Pink Cab"
"18947",20218,"Female",27,32272,7,2649.91,378.558571428571,23.89,"SAN DIEGO CA","Pink Cab"
"18948",20219,"Male",34,6032,8,3122.5,390.3125,25.3325,"SAN DIEGO CA","Pink Cab"
"18949",20220,"Male",33,21954,6,1983.76,330.626666666667,25.9,"SAN DIEGO CA","Pink Cab"
"18950",20221,"Male",39,11625,8,3300.18,412.5225,22.945,"SAN DIEGO CA","Yellow Cab"
"18951",20222,"Female",21,22602,6,2087.11,347.851666666667,19.75,"SAN DIEGO CA","Yellow Cab"
"18952",20223,"Male",49,7392,3,834.3,278.1,21.19,"SAN DIEGO CA","Pink Cab"
"18953",20224,"Male",41,24753,6,2196.59,366.098333333333,22.9216666666667,"SAN DIEGO CA","Yellow Cab"
"18954",20225,"Male",42,11923,7,1537.73,219.675714285714,15.78,"SAN DIEGO CA","Pink Cab"
"18955",20226,"Male",27,4808,7,1602.06,228.865714285714,15.0942857142857,"SAN DIEGO CA","Pink Cab"
"18956",20227,"Female",65,9791,12,3866.56,322.213333333333,22.0733333333333,"SAN DIEGO CA","Pink Cab"
"18957",20228,"Male",18,10452,8,2317.8,289.725,19.545,"SAN DIEGO CA","Pink Cab"
"18958",20229,"Male",39,11979,2,700.31,350.155,19.73,"SAN DIEGO CA","Pink Cab"
"18959",20230,"Female",64,20299,8,3291.49,411.43625,25.205,"SAN DIEGO CA","Pink Cab"
"18960",20231,"Male",58,5321,9,3231.12,359.013333333333,22.3177777777778,"SAN DIEGO CA","Pink Cab"
"18961",20232,"Female",40,22763,6,2369.29,394.881666666667,26.3216666666667,"SAN DIEGO CA","Pink Cab"
"18962",20233,"Female",39,33535,5,1869.03,373.806,27.802,"SAN DIEGO CA","Pink Cab"
"18963",20234,"Female",18,12746,6,1584.05,264.008333333333,17.0416666666667,"SAN DIEGO CA","Yellow Cab"
"18964",20235,"Male",37,18077,10,3081.02,308.102,20.59,"SAN DIEGO CA","Pink Cab"
"18965",20236,"Female",24,18807,5,1576.12,315.224,24.12,"SAN DIEGO CA","Pink Cab"
"18966",20237,"Female",21,8184,9,3004.5,333.833333333333,19.8355555555556,"SAN DIEGO CA","Yellow Cab"
"18967",20238,"Female",19,22560,5,1600.74,320.148,17.728,"SAN DIEGO CA","Yellow Cab"
"18968",20239,"Male",39,6543,1,565.43,565.43,27.81,"SAN DIEGO CA","Yellow Cab"
"18969",20240,"Female",63,13365,1,462.74,462.74,34.8,"SAN DIEGO CA","Pink Cab"
"18970",20241,"Female",36,15443,8,1979.83,247.47875,15.25875,"SAN DIEGO CA","Pink Cab"
"18971",20242,"Male",26,11015,9,2766.52,307.391111111111,19.7655555555556,"SAN DIEGO CA","Yellow Cab"
"18972",20243,"Male",50,15075,6,1564.47,260.745,18.0333333333333,"SAN DIEGO CA","Pink Cab"
"18973",20244,"Female",48,3409,5,2145.39,429.078,25.87,"SAN DIEGO CA","Yellow Cab"
"18974",20245,"Male",18,15713,8,2408.52,301.065,21.88125,"SAN DIEGO CA","Pink Cab"
"18975",20246,"Male",22,23280,11,3020.51,274.591818181818,19.3027272727273,"SAN DIEGO CA","Pink Cab"
"18976",20247,"Female",21,23937,4,1667.22,416.805,24.875,"SAN DIEGO CA","Yellow Cab"
"18977",20248,"Female",41,32406,9,2880.6,320.066666666667,22.2255555555556,"SAN DIEGO CA","Pink Cab"
"18978",20249,"Male",52,29654,8,3783.16,472.895,28.975,"SAN DIEGO CA","Pink Cab"
"18979",20250,"Male",22,5000,9,2872.33,319.147777777778,23.3944444444444,"SAN DIEGO CA","Yellow Cab"
"18980",20251,"Male",24,11259,5,1074.08,214.816,13.512,"SAN DIEGO CA","Yellow Cab"
"18981",20252,"Male",30,11648,6,2238.99,373.165,25.1716666666667,"SAN DIEGO CA","Pink Cab"
"18982",20253,"Female",46,4478,8,1842.32,230.29,15.61125,"SAN DIEGO CA","Yellow Cab"
"18983",20254,"Female",18,11301,9,3616.92,401.88,28.1222222222222,"SAN DIEGO CA","Pink Cab"
"18984",20255,"Male",38,14101,5,501.51,100.302,7.416,"SAN DIEGO CA","Pink Cab"
"18985",20256,"Female",38,13109,7,2350.89,335.841428571429,20.57,"SAN DIEGO CA","Yellow Cab"
"18986",20257,"Male",49,20462,7,2117.11,302.444285714286,17.9785714285714,"SAN DIEGO CA","Yellow Cab"
"18987",20258,"Male",22,15948,7,3041.18,434.454285714286,28.9742857142857,"SAN DIEGO CA","Pink Cab"
"18988",20259,"Female",33,4794,9,2914.18,323.797777777778,21.5155555555556,"SAN DIEGO CA","Pink Cab"
"18989",20260,"Female",34,19141,6,1024.86,170.81,11.04,"SAN DIEGO CA","Yellow Cab"
"18990",20261,"Female",63,17070,6,2443.54,407.256666666667,27.1666666666667,"SAN DIEGO CA","Pink Cab"
"18991",20262,"Male",34,17851,3,366.55,122.183333333333,8.48,"SAN DIEGO CA","Pink Cab"
"18992",20263,"Female",50,13095,5,2158.6,431.72,25.396,"SAN DIEGO CA","Pink Cab"
"18993",20264,"Female",29,23652,10,4330.34,433.034,27.371,"SAN DIEGO CA","Yellow Cab"
"18994",20265,"Male",62,11412,4,1312.84,328.21,25.625,"SAN DIEGO CA","Pink Cab"
"18995",20266,"Female",38,10941,7,1657.67,236.81,16.92,"SAN DIEGO CA","Pink Cab"
"18996",20267,"Female",20,12068,7,2597.86,371.122857142857,24.8014285714286,"SAN DIEGO CA","Pink Cab"
"18997",20268,"Female",64,9346,7,2725.43,389.347142857143,26.5285714285714,"SAN DIEGO CA","Pink Cab"
"18998",20269,"Male",35,9919,10,3573.38,357.338,22.902,"SAN DIEGO CA","Pink Cab"
"18999",20270,"Male",24,15017,6,2795.7,465.95,26.065,"SAN DIEGO CA","Yellow Cab"
"19000",20271,"Female",51,15770,9,2136.21,237.356666666667,15.9722222222222,"SAN DIEGO CA","Pink Cab"
"19001",20272,"Male",37,8387,7,2310.21,330.03,22.2114285714286,"SAN DIEGO CA","Pink Cab"
"19002",20273,"Male",19,10727,8,2480.61,310.07625,19.45,"SAN DIEGO CA","Pink Cab"
"19003",20274,"Male",38,5175,2,253.01,126.505,10.55,"SAN DIEGO CA","Pink Cab"
"19004",20275,"Male",35,6070,12,4735.91,394.659166666667,24.6791666666667,"SAN DIEGO CA","Pink Cab"
"19005",20276,"Male",21,7051,5,1525.66,305.132,19.392,"SAN DIEGO CA","Yellow Cab"
"19006",20277,"Male",39,15889,10,3558.86,355.886,20.618,"SAN DIEGO CA","Yellow Cab"
"19007",20278,"Female",45,19385,8,2927.53,365.94125,23.315,"SAN DIEGO CA","Pink Cab"
"19008",20279,"Female",25,13528,9,4713.1,523.677777777778,30.8444444444444,"SAN DIEGO CA","Yellow Cab"
"19009",20280,"Male",60,11422,6,2441.41,406.901666666667,26.6533333333333,"SAN DIEGO CA","Pink Cab"
"19010",20281,"Female",48,24497,3,888.27,296.09,15.31,"SAN DIEGO CA","Yellow Cab"
"19011",20282,"Female",27,30403,9,2991.91,332.434444444444,25.1488888888889,"SAN DIEGO CA","Pink Cab"
"19012",20283,"Male",19,25813,7,2086.27,298.038571428571,19.03,"SAN DIEGO CA","Pink Cab"
"19013",20284,"Female",64,3263,8,2923.02,365.3775,24.05125,"SAN DIEGO CA","Pink Cab"
"19014",20285,"Male",25,19800,7,2992.98,427.568571428571,28.6871428571429,"SAN DIEGO CA","Pink Cab"
"19015",20286,"Male",20,5836,2,1258.88,629.44,34.14,"SAN DIEGO CA","Pink Cab"
